ap-beijing,16.588449478149414
ap-shanghai,23.03942044576009
ap-guangzhou,46.6149648030599
ap-chengdu,48.40993881225586
ap-chongqing,48.01678657531738
ap-hongkong,209.704319636027
ap-singapore,112.6867135365804
na-toronto,259.2521508534749
eu-frankfurt,325.55508613586426
ap-mumbai,362.23554611206055
ap-seoul,99.8977820078532
na-siliconvalley,218.39364369710287
na-ashburn,279.4320583343506
ap-bangkok,227.83358891805014
eu-moscow,5000.0
